date_key,customer_key,voucher_no,financial_year,net_amount_inr,billed_amount_inr,cost_amount_inr,profit_amount_inr,profit_pct,src_report,src_year,import_batch_id,processed_at,record_quality,quality_flags
20220405,4412354263290027.0,CR/35,22-23,3807.0,3679.58,3332.2,66.93999999999977,1.819229368569233,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3214998067498254.0,CA/179,22-23,772.0,703.15,648.0982142857142,41.18178571428571,5.85675683912191,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3049705647166944.0,CA/180,22-23,2483.0,2285.11,2075.919642857143,141.100357142857,6.174773080633187,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3049705647166944.0,CA/181,22-23,160.0,147.04,132.8214285714286,10.05857142857143,6.840704181563811,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1377063894790396.0,CA/182,22-23,2324.0,2074.97,1915.258928571429,159.7410714285714,7.69847619139416,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3941389686753089.5,CA/183,22-23,1366.0,1244.71,1114.926785714286,104.7132142857145,8.412659517937069,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/184,22-23,1771.0,1664.2,1528.035714285714,53.2442857142858,3.199392243377346,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,784984145385128.0,CA/185,22-23,811.0,746.95,655.6785714285714,68.38142857142854,9.154753138955558,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3708946405045449.0,CA/186,22-23,3223.0,3037.37,2602.376059322034,269.6439406779663,8.877546715677257,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2706982713968939.0,CA/187,22-23,975.0,971.73,842.3981537530266,22.76184624697336,2.342404397000541,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/188,22-23,1117.0,1050.0,963.9285714285712,33.37142857142862,3.178231292517012,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1708195321021240.0,CA/189,22-23,1562.0,1459.23,1301.660714285714,92.91928571428568,6.367692941776531,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2938032827146413.0,CA/190,22-23,5218.0,4970.3,4369.273214285713,274.6267857142849,5.525356330891191,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4066458836354255.0,CA/191,22-23,856.0,833.91,723.0803571428571,41.23964285714285,4.945334971057172,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4412354263290027.0,CR/36,22-23,5225.0,5013.48,4573.08,92.08000000000004,1.836648395924589,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1202604370966315.0,CA/192,22-23,747.0,704.44,590.9285714285716,76.01142857142861,10.79033396335083,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1773403655993708.0,CA/193,22-23,571.0,525.63,459.6607142857143,50.13928571428566,9.538893463897736,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1202604370966315.0,CA/194,22-23,141.0,130.0,116.9642857142857,8.895714285714282,6.84285714285714,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3631447201972345.0,CA/195,22-23,5186.0,4815.4,4304.178571428571,326.2014285714289,6.774129429983572,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/196,22-23,882.0,828.6,764.375,23.16499999999992,2.795679459328978,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,1892071855470019.2,CC/52,22-23,2924.0,2758.49,2435.36,175.28,6.354201030273811,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,565703443488039.0,CA/197,22-23,2374.0,2185.44,1996.785714285714,122.8342857142857,5.62057460805539,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,2844336808006142.0,CA/198,22-23,1018.0,957.25,859.3214285714286,49.55857142857137,5.177181658769534,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,3617838188599257.0,CA/199,22-23,924.0,868.26,797.0357142857143,27.98428571428572,3.223030626112653,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4499665493791848.0,CA/200,22-23,2131.0,2084.03,1789.651785714286,113.0082142857139,5.422580974636349,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220405,4499665493791848.0,CA/201,22-23,5018.0,4882.04,4051.52269975787,398.0773002421314,8.153913123246253,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3055925627087390.0,CC/53,22-23,2070.0,1917.07,1750.582185230024,108.6378147699758,5.666867395033872,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,4379728432548192.0,CC/54,22-23,4713.0,4404.61,4033.464285714286,174.5557142857154,3.963023157231068,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,4205665904458485.0,CA/202,22-23,70.0,64.0,57.03571428571428,5.44428571428572,8.506696428571438,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,4292268434253864.0,CC/55,22-23,1894.0,1778.78,1557.959285714286,131.0607142857143,7.368011462109666,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2701303538360294.0,CR/37,22-23,6239.0,5655.7,5460.999999999999,109.5400000000004,1.93680711494599,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3941389686753089.5,CA/203,22-23,1404.0,1405.76,1165.089285714286,88.47071428571432,6.293443709147673,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1111886302566431.0,CA/204,22-23,1599.0,1585.52,1287.598214285714,140.1417857142858,8.838853228864085,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2050669227435892.8,CR/38,22-23,4369.0,4143.98,3682.4375,218.4425000000006,5.271321290160682,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2701303538360294.0,CR/39,22-23,18526.0,17410.3,16216.7,324.3999999999997,1.863264848968712,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1990301794783191.2,CA/205,22-23,341.0,2282.03,2038.607738095238,134.9722619047613,5.914570005861505,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,565703443488039.0,CA/206,22-23,520.0,478.27,441.5714285714286,22.76857142857141,4.760610414320658,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3908034630867902.5,CR/40,22-23,81.0,74.91,68.76785714285714,3.612142857142857,4.821976848408566,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,753929427680254.0,CA/207,22-23,7152.0,6766.7,6100.767857142856,284.9521428571428,4.211094667373207,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,193423457069866.0,CA/208,22-23,1407.0,1308.95,1176.598214285714,79.62178571428554,6.082874495915469,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,552689507397025.0,CC/56,22-23,1046.0,1039.53,845.9196428571429,88.00035714285714,8.465398511140336,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1892071855470019.2,CC/57,22-23,1344.0,1224.74,1124.321428571429,75.65857142857139,6.177521059863432,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,932871657723916.0,CA/209,22-23,1210.0,1110.12,933.7478813559322,143.0921186440678,12.88978836919142,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,4013279170291136.0,CA/210,22-23,4458.0,4089.66,3712.646791767555,257.5732082324453,6.298157016290969,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3540910882822074.0,CA/211,22-23,3701.0,3380.79,3121.75680992736,205.5431900726396,6.079738465643816,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3617838188599257.0,CA/212,22-23,437.0,410.7,378.8392857142857,11.34071428571436,2.761313436989132,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,4192780358505574.5,CA/213,22-23,1411.0,1299.18,1176.285714285714,83.4942857142857,6.426691121652556,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3617838188599257.0,CA/214,22-23,1685.0,10128.29,9223.695833333331,224.4641666666675,2.216209909734688,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2763695789268449.0,CA/215,22-23,1990.0,1838.59,1675.517857142857,101.2421428571429,5.506510035252171,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,4220584709265926.5,CA/216,22-23,2940.0,2585.83,2352.943704600484,204.5762953995158,7.911436382110031,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2797187791859722.0,CAMR/5,22-23,10455.0,10061.52,8702.071428571428,966.9885714285708,9.61076031681665,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1284165642693747.0,CA/217,22-23,3680.0,3761.53,2983.955357142858,301.764642857142,8.02239096477077,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,4245419971342096.0,CC/58,22-23,585.0,543.35,473.3392857142857,48.94071428571418,9.007217131814516,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,353212308196224.0,CA/218,22-23,1824.0,1772.57,1529.151785714286,99.42821428571412,5.609268705084376,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2574731037712623.0,CC/59,22-23,3989.0,4126.5,3376.178571428572,185.3814285714284,4.492461615689528,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2293717523671545.0,CA/219,22-23,509.0,473.35,360.3571428571429,94.12285714285716,19.88441050868431,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1672380556736005.0,CA/220,22-23,1340.0,1472.0,1137.901785714286,58.57821428571435,3.979498253105594,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,909350123330491.0,CA/221,22-23,598.0,523.53,490.2434927360774,28.29650726392257,5.404944752721444,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2497558293491960.0,CC/60,22-23,2127.0,2017.45,1793.839285714286,105.2807142857143,5.218504264577276,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,4316337447294392.0,CA/222,22-23,899.0,836.04,761.4327380952382,57.94726190476192,6.931159024061279,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2400098732264934.0,CA/223,22-23,502.0,461.68,423.8571428571429,24.40285714285718,5.285664777087416,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,16935773889455.0,CC/61,22-23,595.0,547.46,419.4464285714286,111.8335714285713,20.42771552781414,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,4379728432548192.0,CC/62,22-23,1915.0,1839.71,1569.85411622276,108.4658837772396,5.895814219482396,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,180874985958569.0,CR/41,22-23,960.0,892.9,819.7321428571429,37.40785714285713,4.189478905012558,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3489720634601733.0,CA/224,22-23,3163.0,2911.62,2558.776785714286,265.3032142857143,9.111876353566547,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2371124828975602.0,CA/225,22-23,160.0,163.95,135.4464285714286,7.373571428571452,4.497451313553798,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2795696800066110.0,CA/226,22-23,365.0,336.08,293.375,32.52499999999996,9.677755296358,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3604556520082779.0,CCMR/2,22-23,2895.0,2678.5,1759.821428571429,824.9985714285713,30.80076802048054,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3617838188599257.0,CA/227,22-23,1164.0,1094.3,989.9821428571428,49.25785714285709,4.501311993316009,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2050669227435892.8,CR/42,22-23,683.0,708.0,625.4399999999998,57.56000000000015,8.12994350282488,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2642316551172436.0,CC/63,22-23,2400.0,2232.22,1543.821428571428,599.0185714285718,26.83510457878578,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3617838188599257.0,CA/228,22-23,505.0,474.75,405.8839285714286,44.99607142857145,9.477845482584826,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,744747930196676.0,CA/229,22-23,2526.0,2536.41,2144.241071428571,138.498928571429,5.460431419661216,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3617838188599257.0,CA/230,22-23,2479.0,2622.86,2139.053571428572,74.30642857142912,2.833030682973133,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3514803894555054.0,CAMR/6,22-23,16000.0,16270.8,12204.0,1355.38,8.330137424097156,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3617838188599257.0,CA/231,22-23,921.0,865.7,794.7321428571429,27.56785714285703,3.184458489414004,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1637407083243464.0,CC/64,22-23,3681.0,3466.84,3095.410714285715,191.1492857142852,5.513646020995638,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3617838188599257.0,CA/232,22-23,615.0,577.7,530.3125,18.82749999999997,3.259044486757828,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3164473526460977.0,CA/233,22-23,325.0,299.0,274.4642857142857,15.73571428571429,5.262780697563309,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2467812423867993.0,CC/65,22-23,1939.0,1784.56,1613.392857142857,117.8871428571429,6.605950086135681,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1496667525589662.0,CC/66,22-23,922.0,921.0,798.2749999999999,56.94500000000011,6.182953311617819,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3539657556192673.0,CR/43,22-23,920.0,903.54,754.0892857142858,67.35071428571415,7.454093264904061,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2639013687019134.0,CR/44,22-23,12746.0,12154.06,11225.84821428571,320.0717857142868,2.633455698871708,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3074715629328201.0,CA/234,22-23,4277.0,3969.49,3549.401785714286,269.3582142857149,6.785713385994544,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2436530488975389.0,CA/235,22-23,362.0,329.95,302.9017857142857,20.29821428571434,6.151906132963886,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,4380450060650327.0,CA/236,22-23,2209.0,2059.99,1852.946428571428,119.353571428572,5.793890816390952,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1990301794783191.2,CA/237,22-23,430.0,395.66,361.8928571428572,22.04714285714287,5.572244567846854,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2050669227435892.8,CR/45,22-23,169.0,156.44,143.9285714285714,6.95142857142854,4.443510976367004,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3523772360464635.0,CA/238,22-23,1671.0,1668.11,1383.214285714286,108.8057142857143,6.522694203962227,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3617838188599257.0,CA/239,22-23,163.0,153.6,138.3035714285714,7.17642857142858,4.672154017857149,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2783503820811169.0,CA/240,22-23,1964.0,1808.05,1571.285714285714,182.2342857142858,10.07905122724957,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,927124733277465.0,CR/46,22-23,1659.0,1503.42,1352.758928571428,128.5010714285713,8.547250364407239,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2369032250614375.0,CA/241,22-23,729.0,670.94,583.8125,67.1074999999999,10.00201210242345,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1206870134726041.0,CC/67,22-23,3019.0,2695.2,2425.446428571429,270.1335714285716,10.02276533943943,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3051287136856423.0,CA/242,22-23,2072.0,1950.01,1715.151785714286,134.8082142857142,6.913206305901721,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2050669227435892.8,CR/47,22-23,6387.0,5969.55,5474.720833333334,291.1791666666664,4.877740644883891,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,300388507528992.0,CA/243,22-23,1020.0,1084.5,847.5175544794189,52.78244552058098,4.866984372575471,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,998068601240065.0,CC/68,22-23,1653.0,1677.14,1396.196428571429,79.66357142857137,4.749965502496594,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3514803894555054.0,CA/244,22-23,671.0,599.16,539.25,59.85000000000002,9.988984578409775,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,703480138262768.0,CA/245,22-23,999.0,1470.62,1316.276785714286,110.5232142857144,7.515416238437832,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1199595925516687.0,CA/246,22-23,886.0,1052.16,705.6428571428573,85.39714285714263,8.11636470281541,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3036025910614211.0,CC/69,22-23,1019.0,937.77,861.3035714285716,48.55642857142851,5.177861156939176,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1975384033910058.0,CA/247,22-23,105.0,96.33,84.97321428571428,8.806785714285716,9.142308433806411,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3927704414389821.0,CA/248,22-23,188.0,171.08,157.0357142857143,10.84428571428571,6.338722068205346,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3617838188599257.0,CA/249,22-23,176.0,165.2,151.6517857142857,5.508214285714265,3.334270148737449,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3036025910614211.0,CC/70,22-23,673.0,697.68,557.2142857142857,43.7257142857144,6.267302242534458,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2790616796476626.0,CR/48,22-23,4221.0,4058.19,3362.169642857143,406.5703571428567,10.01851458760819,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1417291821625976.0,CA/250,22-23,1532.0,1395.83,1271.401785714286,96.43821428571428,6.90902289574764,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,4322325405681849.5,CR/49,22-23,3614.0,3371.21,2942.714285714286,284.0257142857145,8.425037724903357,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1110815861716763.0,CA/251,22-23,848.0,828.45,710.6160714285714,46.50392857142849,5.61336575187742,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,578362729671688.0,CA/252,22-23,437.0,402.27,365.8125,24.34750000000005,6.052526909786971,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,909350123330491.0,CA/253,22-23,351.0,320.14,267.5178571428571,45.84214285714285,14.31940490321199,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2975570061564308.0,CAMR/7,22-23,583.0,644.2,483.2,37.32000000000001,5.793231915554178,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3643372212738964.0,CA/254,22-23,781.0,711.53,645.1785714285713,52.12142857142862,7.325260856383937,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1346747396813963.0,CA/255,22-23,1172.0,1178.84,965.3125,81.0875,6.878584031760036,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2843762654384187.0,CA/256,22-23,2047.0,2202.37,1718.141949152542,103.3780508474579,4.6939456516143,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1841761471300328.8,CA/257,22-23,1332.0,1252.88,1125.0,64.23999999999995,5.127386501500538,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2843762654384187.0,CA/258,22-23,233.0,214.83,175.7678571428572,32.23214285714286,15.00355763028574,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2841778637000042.0,CA/259,22-23,1664.0,1602.76,1395.955357142857,89.784642857143,5.601876940848474,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,932871657723916.0,CA/260,22-23,253.0,232.52,209.5357142857143,16.40428571428571,7.054999877122705,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1327646099204933.0,CA/261,22-23,2106.0,2144.44,1755.267857142857,125.0721428571431,5.832391806585548,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,1733367650634726.0,CA/262,22-23,1394.0,1353.17,1226.279761904762,36.48023809523808,2.695909464090844,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,983988829262653.0,CC/71,22-23,8833.0,8666.5,7486.428571428571,400.1314285714295,4.61698988716817,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2050669227435892.8,CR/50,22-23,1085.0,919.32,827.3898305084747,92.1301694915254,10.02155609488811,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,233549775631115.0,CC/72,22-23,1165.0,1118.92,981.5178571428572,58.64214285714301,5.240959394518197,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,3617838188599257.0,CA/263,22-23,1365.0,1283.2,1180.535714285714,38.18428571428589,2.975708051300334,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2975570061564308.0,CRMR/2,22-23,7215.0,7730.4,5798.4,643.56,8.325054330953119,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220406,2050669227435892.8,CR/51,22-23,1037.0,959.73,785.2500000000002,140.6099999999998,14.65099559251038,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,3896668519111989.0,CA/264,22-23,1025.0,1019.45,905.3466101694916,57.99338983050844,5.688693886949672,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,3786730614320753.0,CA/265,22-23,2540.0,2374.41,2133.378133575464,145.5618664245361,6.130443622817294,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,2412717024314143.0,CA/266,22-23,2066.0,1962.17,1768.882738095238,134.0172619047617,6.8300535582932,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,801579987082326.0,CA/267,22-23,2301.0,2128.96,1907.902738095238,154.6372619047623,7.263511851080446,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,193423457069866.0,CA/268,22-23,1775.0,1624.93,1481.73789346247,78.62210653753017,4.838491906576293,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,4379728432548192.0,CC/73,22-23,1064.0,1044.59,957.4809523809524,50.51904761904754,4.836256102303061,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,2574731037712623.0,CC/74,22-23,677.0,679.44,560.5714285714286,43.9285714285714,6.465408487662105,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,3927704414389821.0,CA/269,22-23,1014.0,941.44,814.2110714285714,108.7089285714285,11.54709047538117,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,1120582317085099.0,CA/270,22-23,1369.0,1260.46,1148.785714285714,73.51428571428552,5.832337853980731,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,3922967553846088.0,CR/52,22-23,1479.0,1870.9,1267.277996368039,35.18200363196125,1.880485522046141,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,1651487509591540.0,CR/53,22-23,2987.0,2769.14,2430.464285714286,236.5557142857144,8.542569688990604,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,1894103354548035.2,CA/271,22-23,898.0,761.24,715.4915254237288,45.48847457627119,5.975575978176551,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,3548755946822269.0,CA/272,22-23,1554.0,1444.98,1320.553571428572,66.98642857142846,4.635803164848542,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,2843372872392239.0,CC/75,22-23,662.0,609.18,559.2410714285714,31.85892857142861,5.22980540586175,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,2910187333719372.0,CA/273,22-23,778.0,737.47,668.4642857142857,41.61571428571434,5.643038264026243,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,2036682794119660.8,CA/274,22-23,2738.0,2669.92,2269.428571428571,175.1714285714285,6.560924243851072,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,2737863673939346.0,CA/275,22-23,1741.0,1657.32,1409.321428571429,145.1585714285715,8.758632697884027,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
20220407,3957982869599221.0,CA/276,22-23,1690.0,1668.9,1386.258928571428,122.7010714285713,7.352212321203865,fact_sales,22-23,20260627010107,2026-06-27T01:01:07.334932+00:00,ok,
